,comment,target
319,"With this course, you can develop an important skill for the final steps of a data science project.","{'cours': ['course'], 'skill': ['skill'], 'step': ['steps'], 'data scienc project': ['data science project']}"
320,"Great Course, will be nice to have more projects to see how it goes with different data","{'cours': ['Course'], 'project': ['projects'], 'data': ['data']}"
321,"I liked the course and found it informative, but wish there were more stuff on unsupervised learning neural network algorithms SOMs Learning about most used algos are great, but would also like to know other machine learning algos that are used concurrently.","{'cours': ['course'], 'wish': ['wish'], 'stuff': ['stuff'], 'algorithm som learn': ['algorithms SOMs Learning'], 'algo': ['algos'], 'machin': ['machine']}"
322,Very practical and goal-oriented,{}
323,"I want to learn ML in R so I go straight to this course without taking any other course in this specialization, and it doesn't disappoint me. Thanks for a great course!","{'ml': ['ML'], 'r': ['R'], 'cours': ['course'], 'special': ['specialization'], 'thank': ['Thanks']}"
324,Really Well Structured Course!!,{'structur cours': ['Structured Course']}
325,Very informative,{}
326,"Good introduction to machine learning, might suffer a bit from trying to cover too much ground in such a short time.","{'introduct': ['introduction'], 'machin learn': ['machine learning'], 'bit': ['bit'], 'ground': ['ground'], 'time': ['time']}"
327,The mathematics in this course are at a high level similar to Statistical Inference - and are presented at a pace that is challenging without significant background in the field. There is little guidance presented on the methods required. It is recommended that students source out plenty of support material intro to statistical inference and similar ,"{'mathemat': ['mathematics'], 'cours': ['course'], 'level': ['level'], 'infer': ['Inference', 'inference'], 'pace': ['pace'], 'background': ['background'], 'field': ['field'], 'guidanc': ['guidance'], 'method': ['methods'], 'student': ['students'], 'sourc': ['source'], 'plenti': ['plenty'], 'support materi intro': ['support material intro']}"
328,Very practical tools and also very encouraging!! ,{'tool': ['tools']}
329,"Pretty good overview of how to build some types of machine learning models through the caret library in R, but not much in terms of the theoretical underpinnings or why one method is better than the other or where it is most suitable.","{'pretti overview': ['Pretty overview'], 'type': ['types'], 'machin learn model': ['machine learning models'], 'caret librari': ['caret library'], 'r': ['R'], 'term': ['terms'], 'underpin': ['underpinnings'], 'method': ['method']}"
330,"This was a very good introduction to machine learning and how to use machine learning packages in R. It would have been better if the class had been longer than four weeks, but I learned a lot for the length of the course.","{'introduct': ['introduction'], 'machin learn': ['machine learning'], 'machin learn packag': ['machine learning packages'], 'r': ['R']}"
331,Fast paced and little focused on the algorithms but quite useful overall.,{'algorithm': ['algorithms']}
332,Great introduction with a broad set of tools and plenty of resources for more in depth study. ,"{'introduct': ['introduction'], 'set': ['set'], 'tool': ['tools'], 'plenti': ['plenty'], 'resourc': ['resources'], 'depth studi': ['depth study']}"
333,Great introduction to the subject with good classification examples using R.,"{'introduct': ['introduction'], 'classif exampl': ['classification examples'], 'r.': ['R.']}"
334,A good course where you can learn how ML algorithms work practically. ,"{'cours': ['course'], 'ml algorithm': ['ML algorithms']}"
335,"Made many things clear. Perhaps, the best class in the series.","{'thing': ['things'], 'class': ['class'], 'seri': ['series']}"
336,"A great Course, my favorite into the Data Science Specialization","{'cours': ['Course'], 'data scienc special': ['Data Science Specialization']}"
337,This is by far the most enlightening class in the whole specialization. I really got a good handle about how to build a predictive model and apply it to real datasets. ,"{'class': ['class'], 'special': ['specialization'], 'model': ['model'], 'dataset': ['datasets']}"
338,Very good course. I am very knew to this topic but am sure will find a lot of application in my speciality - geophysics,"{'cours': ['course'], 'topic': ['topic'], 'lot': ['lot'], 'applic': ['application'], 'special': ['speciality']}"
339,incomplete and not clear. extremely disappointed.,{}
340,"Wish to have more systematic structure, detail information and hands-on exercises.","{'wish': ['Wish'], 'structur': ['structure'], 'detail inform': ['detail information'], 'exercis': ['exercises']}"
341,"I'm somewhat disappointed. I attend almost all other courses in this specialization except of data product and this one is, on my opinion, the weakest one. A lot of links to useful information though. This is more reference guide rather than a real training course. I can say even more, initially I start other courses of this specialization just because they were marked as strong prerequisite to this one. For now, I think all other courses of the specialization were much more valuable for me than this one.I've also took Andrew Ng course on Machine Learning in the past, and my learning experience was much better. In lectures on some concepts like regularization I'm pretty sure I would not understand anything if I had not been familiar with the subject before.. ","{'cours': ['courses'], 'special': ['specialization'], 'data product': ['data product'], 'opinion': ['opinion'], 'lot': ['lot'], 'link': ['links'], 'inform': ['information'], 'refer guid': ['reference guide'], 'train cours': ['training course'], 'prerequisit': ['prerequisite'], 'one.i': ['one.I'], 'andrew ng cours': ['Andrew Ng course'], 'machin learn': ['Machine Learning'], 'past': ['past'], 'learn experi': ['learning experience'], 'concept': ['concepts'], 'regular': ['regularization'], 'anyth': ['anything'], 'subject': ['subject']}"
342,"Class materials and videos are confusing and do not go into enough detail. Assignments require a lot of search of extra information outside course materials. Also, the length that is needed to complete the assignments vary widely week to week.","{'class materi': ['Class materials'], 'video': ['videos'], 'detail': ['detail'], 'assign': ['assignments', 'Assignments'], 'lot': ['lot'], 'search': ['search'], 'inform': ['information'], 'cours materi': ['course materials'], 'length': ['length'], 'week': ['week']}"
