,comment,target
262,Good intro to Pandas and assignments are well designed,"{'intro': ['intro'], 'panda': ['Pandas'], 'assign': ['assignments']}"
263,Good lecturers and interactive videos ,"{'lectur': ['lecturers'], 'video': ['videos']}"
264,"While the course was great, the Jupyter notebooks and the background shells gave me several unnecessary errors. While this was a smaller issue, I think the practice Notebooks should be somewhat in line with the assignments. I struggles on Assignment 3. ","{'cours': ['course'], 'jupyt notebook': ['Jupyter notebooks'], 'background shell': ['background shells'], 'error': ['errors'], 'issu': ['issue'], 'practic notebook': ['practice Notebooks'], 'line': ['line'], 'assign': ['assignments', 'Assignment']}"
265,"It is an interesting course. After taking this course, I can make use of Pandas, numpy in python. In addition, I have learned some interesting knowledge about statistic. Thanks Prof. Christopher Brooks and TAs. ","{'cours': ['course'], 'use': ['use'], 'panda': ['Pandas'], 'numpi': ['numpy'], 'python': ['python'], 'addit': ['addition'], 'knowledg': ['knowledge'], 'statist': ['statistic'], 'prof. christoph brook': ['Prof. Christopher Brooks'], 'tas': ['TAs']}"
266,"Very good class - but it does require quite a bit of outside study - reading up on stackoverflow. But after this class, the student will be able to have a very hand set of tools skills to tackle datascience projects. BTW, python with the interactive notebook is very popular in actual datascience projects in the commercial sphere, so this class can be leveraged directly in the real world","{'class': ['class'], 'bit': ['bit'], 'studi': ['study'], 'stackoverflow': ['stackoverflow'], 'student': ['student'], 'hand': ['hand'], 'set': ['set'], 'tool skill': ['tools skills'], 'datasci project': ['datascience projects'], 'btw': ['BTW'], 'python': ['python'], 'notebook': ['notebook'], 'sphere': ['sphere'], 'world': ['world']}"
267,Great introduction to Pandas.,"{'introduct': ['introduction'], 'panda': ['Pandas']}"
268,This course was fast paced but the material was interesting and not to complex. I can only recommend this course to anyone interested in Data Science and who already has a basic knowledge of Python.,"{'cours': ['course'], 'materi': ['material'], 'complex': ['complex'], 'anyon': ['anyone'], 'data scienc': ['Data Science'], 'knowledg': ['knowledge'], 'python': ['Python']}"
269,"The course was structured well, there were a lot of assignments that really help with learning pandas. The lectures were ok, could've been a bit longer though.","{'cours': ['course'], 'lot': ['lot'], 'assign': ['assignments'], 'panda': ['pandas'], 'ok': ['ok']}"
270,Best course to learn Pandas library and some basics of Python required for Data Sciences and Machine Learning.,"{'cours': ['course'], 'panda librari': ['Pandas library'], 'basic': ['basics'], 'python': ['Python'], 'data scienc': ['Data Sciences'], 'machin learn': ['Machine Learning']}"
271,Awesome introduction.,{'introduct': ['introduction']}
