,comment,target
0,Awesome!,{}
1,It gave me more confident about Front-End. Highly Recommend,{'front-end': ['Front-End']}
2,"The course explains HTML, CSS, and Javascript for complete beginners, although even more advanced users can still benefit from the course. The course material is very easy to follow, consists of both theory and hands-on examples. The instructor delivers awesome lectures, very easy to follow and understandable! Definitely recommend it for anyone who either wants to learn these skills or those who might already know them but want to refresh their memory like myself ","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'beginn': ['beginners'], 'user': ['users'], 'cours materi': ['course material'], 'theori': ['theory'], 'exampl': ['examples'], 'instructor': ['instructor'], 'anyon': ['anyone'], 'skill': ['skills'], 'memori': ['memory']}"
3," It is so much clear to understand the lessons,even your english is not good. Thank to all people who gives us their precious time to teach. ","{'lesson': ['lessons'], 'english': ['english'], 'peopl': ['people'], 'time': ['time']}"
4,"Well structured course, helped me build my skills.","{'cours': ['course'], 'skill': ['skills']}"
5,"Excellent course my friends, teaches the basics of what you need to know to use HTML,CSS,Javascript and then it expands on it just enough so you know whats coming, its a beautifully well crafted course and the starter of a complete program made by Coursera to learn how to be a web developer, i personally recommend this course in its entirety.","{'cours': ['course'], 'friend': ['friends'], 'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'what': ['whats'], 'program': ['program'], 'coursera': ['Coursera'], 'web develop': ['web developer'], 'entireti': ['entirety']}"
6,Good course!,{'cours': ['course']}
7,"Nice course to refresh the basic's, you will defiantly learn something new ","{'cours': ['course'], 'basic': ['basic'], 'someth': ['something']}"
8,"Very, very good course! Many useful things were explained thoroughly!!! Thank you David Rossiter! Good luck with what you do!","{'cours': ['course'], 'thing': ['things'], 'david rossit': ['David Rossiter'], 'luck': ['luck']}"
9,The professor made it in an easy and clever way!,"{'professor': ['professor'], 'way': ['way']}"
10,"What I found interesting in this course was the fact that assignments were hands-on, thus I go to actually put the things I learned into practical use, not just watch and pretend to understand.","{'cours': ['course'], 'fact': ['fact'], 'assign': ['assignments'], 'thing': ['things'], 'use': ['use']}"
11,It was very helpful to me to know the basic concept of web designing... thank you for so.....,"{'concept': ['concept'], 'web': ['web']}"
12,well done!,{}
13,"Good introduction to web development, however I would update js part. Maybe use es6 esnext and use standard code conventions like camel case names etc so that students don't learn bad habits.","{'introduct': ['introduction'], 'web develop': ['web development'], 'js part': ['js part'], 'es6 esnext': ['es6 esnext'], 'code convent': ['code conventions'], 'camel case name': ['camel case names'], 'student': ['students'], 'habit': ['habits']}"
14,"Good basic introduction to HTML, CSS &amp; JS. You can grasp a basics and evolve your knowledge using other resources and later courses in the full stack program. ","{'introduct': ['introduction'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'basic': ['basics'], 'knowledg': ['knowledge'], 'resourc': ['resources'], 'cours': ['courses'], 'stack program': ['stack program']}"
15,"Great course. Short, clear lesson that inform the exercises and practice questions. Learned a lot despite already knowing a fair amount about HTML and CSS. Enjoyed the projects!","{'cours': ['course'], 'short': ['Short'], 'lesson': ['lesson'], 'exercis': ['exercises'], 'practic question': ['practice questions'], 'lot': ['lot'], 'amount': ['amount'], 'html': ['HTML'], 'css': ['CSS'], 'project': ['projects']}"
16,"Love the professor, love the course, splendid job guys!","{'love professor': ['Love professor'], 'cours': ['course'], 'job guy': ['job guys']}"
17,excellent course. A best place for beginners!,"{'cours': ['course'], 'place': ['place'], 'beginn': ['beginners']}"
18,"The instructor David is really, really a very great teacher! It is definitely worth taking, while I didn't purchased it, but it is worth it. He made every concept as clear as it was possible.","{'instructor david': ['instructor David'], 'teacher': ['teacher'], 'concept': ['concept']}"
19,teach from basics to advance,"{'basic': ['basics'], 'advanc': ['advance']}"
20,Fantastic course!,{'cours': ['course']}
21,"nice teacher ,nice course","{'teacher': ['teacher'], 'cours': ['course']}"
22,"Clear, and easy to understand. Very compact and focused course. Thank You ",{'cours': ['course']}
23,Nice and evolved course.,{'cours': ['course']}
24,Enjoyed this course immensely. Clear instructions provided via the videos by the Professor. All projects are realistic and attainable. Thank you. ,"{'cours': ['course'], 'instruct': ['instructions'], 'video': ['videos'], 'professor': ['Professor'], 'project': ['projects']}"
25,It was a very good kick start... ,{'kick start': ['kick start']}
26,Awesome course!,{'cours': ['course']}
27,"A very useful course, strongly recommended!",{'cours': ['course']}
28,Very good course to get introduced to front-end web development.,"{'cours': ['course'], 'web develop': ['web development']}"
29,"Good course, gives quite a good understanding of the basics. But you must go on with the teacher, It is on yo to complete the course!!","{'cours': ['course'], 'understand': ['understanding'], 'basic': ['basics'], 'teacher': ['teacher']}"
30,very informative and fun course ,"{'fun': ['fun'], 'cours': ['course']}"
31,Best course i have ever seen...Thank you coursera Now I can say myself a FrontEndDeveloper,"{'cours': ['course'], 'coursera': ['coursera']}"
32,It really very good introductory course ,{'cours': ['course']}
33,Good Course for learning Html Css and javascript,"{'cours': ['Course'], 'html css': ['Html Css'], 'javascript': ['javascript']}"
34,"Excellent Course, easy to understand and follow.",{'cours': ['Course']}
35,Great course!,{'cours': ['course']}
36,"It's very basic, but definitely worth to cath up some details and basics","{'detail': ['details'], 'basic': ['basics']}"
37,I am already a programmer and always there're things to learn. thanks,"{'programm': ['programmer'], 'thing': ['things'], 'thank': ['thanks']}"
38,"The course is well structured, to the point with tangible examples illustrating ideas. It is ideal for a beginner in front end development.","{'cours': ['course'], 'point': ['point'], 'exampl': ['examples'], 'idea': ['ideas'], 'beginn': ['beginner'], 'end develop': ['end development']}"
39,Great course for beginner. Its explain detail on DOM concept with javascript core. HTML and CSS are good too.,"{'cours': ['course'], 'beginn': ['beginner'], 'detail': ['detail'], 'dom concept': ['DOM concept'], 'javascript core': ['javascript core'], 'html': ['HTML'], 'css': ['CSS']}"
40,Very Good,{}
41,"Enjoyed the course a lot, definitely worth taking it. There is of course a lot out there to learn about these topics that will not be covered BUT if you are a beginner like myself want to have your coding up and going and ignite your interest, this is the course for you.","{'cours': ['course'], 'lot': ['lot'], 'topic': ['topics'], 'but': ['BUT'], 'beginn': ['beginner'], 'interest': ['interest']}"
42,Great course for beginners at Javascript!!,"{'cours': ['course'], 'beginn': ['beginners'], 'javascript': ['Javascript']}"
43,very help full,{}
44,Course instruction is consistent and thorough. I wold like more ideas for programs to build for personal practice other than the three assignments.,"{'cours instruct': ['Course instruction'], 'idea': ['ideas'], 'program': ['programs'], 'practic': ['practice'], 'assign': ['assignments']}"
45,Good course. Nice mix of assignments. Very practical information with right amount of theory. ,"{'cours': ['course'], 'mix': ['mix'], 'assign': ['assignments'], 'inform': ['information'], 'amount': ['amount'], 'theori': ['theory']}"
46,Nice lessons and excellent assignments,"{'lesson': ['lessons'], 'assign': ['assignments']}"
47,"Very good course, for a beginner.","{'cours': ['course'], 'beginn': ['beginner']}"
48,"Excellent content and very knowledgeable trainer. Interesting, stimulating and interacting. Great opportunity to learn or to improve HTML, CSS, Javas Script coding. Excellent course for beginners and not only. Thank you!","{'content': ['content'], 'trainer': ['trainer'], 'opportun': ['opportunity'], 'html': ['HTML'], 'css': ['CSS'], 'java script': ['Javas Script'], 'cours': ['course'], 'beginn': ['beginners']}"
49,Very good. This get you started from scratch. Easy to understand. Worth every penny.,"{'scratch': ['scratch'], 'easi': ['Easy'], 'worth': ['Worth']}"
50,great!,{}
51,Excellent course ,{'cours': ['course']}
52,"Excelent!Grate introduction to Html,Css,and Java script yes this project is very hard challenging but hard workingis big Success!","{'introduct': ['introduction'], 'html': ['Html'], 'css': ['Css'], 'java script': ['Java script'], 'project': ['project'], 'workingi success': ['workingis Success']}"
53,"The actual assignments hold your hand too much for this class. A student could get a lot more out of this time with more challenging and better thought out assignments. An effective introduction, but an ineffectual of creating substantial and useable knowledge.","{'assign': ['assignments'], 'hand': ['hand'], 'class': ['class'], 'student': ['student'], 'lot': ['lot'], 'time': ['time'], 'introduct': ['introduction'], 'knowledg': ['knowledge']}"
54,"Great introduction to html, css, and javascript. The projects were challenging, but achievable with a bit of elbow grease.","{'introduct': ['introduction'], 'html': ['html'], 'css': ['css'], 'javascript': ['javascript'], 'project': ['projects'], 'bit': ['bit']}"
55,Very Good course for beginner,"{'cours': ['course'], 'beginn': ['beginner']}"
56,Great Course to jump into web programming!,"{'cours': ['Course'], 'web program': ['web programming']}"
57,Awesome course! I'm an IT professional and always wanted to find an easier way to get in intros and basics of webdevelopment. This course gave me all that while building a solid foundation for the other to come. ,"{'cours': ['course'], 'way': ['way'], 'intro': ['intros'], 'basic': ['basics'], 'foundat': ['foundation']}"
58,"Great course, really helped me to reconnect with things I learned years ago but had completely forgotten at this. ","{'cours': ['course'], 'thing': ['things'], 'year': ['years']}"
59,"very nicely done - simple clear lectures, good exercises with clear direction. Thank you!","{'exercis': ['exercises'], 'direct': ['direction']}"
60,"Good place to start the basics of HTML, CSS and JavaScript","{'place': ['place'], 'basic': ['basics'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
61,very good course. first time I learned those things and I understood them clearly. Really good examples ,"{'cours': ['course'], 'time': ['time'], 'thing': ['things'], 'exampl': ['examples']}"
62,Very good course for beginners. Teacher speaks clearly covering really quickly all the html css js essentials. Thank you!,"{'cours': ['course'], 'beginn': ['beginners'], 'teacher': ['Teacher'], 'css js essenti': ['css js essentials']}"
63,Very good video in this tutorials teachers can explain very well I can understand things easily ,"{'video': ['video'], 'tutori teacher': ['tutorials teachers'], 'thing': ['things']}"
64,"such awesome course! i've learned a lot. If you want to start learning web development, this course is perfect for you!","{'cours': ['course'], 'lot': ['lot'], 'web develop': ['web development']}"
65,very clear presenter. great content,"{'present': ['presenter'], 'content': ['content']}"
66,great class.,{'class': ['class']}
67,Very complete course,{'cours': ['course']}
68,Great course!,{'cours': ['course']}
69,Awesome course for beginner.,"{'cours': ['course'], 'beginn': ['beginner']}"
70,Quick refreshment course.,{'refresh cours': ['refreshment course']}
71,"It is a great course. The lectures were so easy to understand and the technical things have been described properly. Really, a good one for the beginners. ","{'cours': ['course'], 'thing': ['things'], 'beginn': ['beginners']}"
72,really nice,{}
73,good,{}
74,The course was comprehensive,{'cours': ['course']}
75,Nice course,{'cours': ['course']}
76,VERY GOOD,{}
77,Very Interesting Course; The pedagogic approach is innovative,"{'cours': ['Course'], 'approach': ['approach']}"
78,simply best for beginners!,{'beginn': ['beginners']}
79,great course for the beginners.,"{'cours': ['course'], 'beginn': ['beginners']}"
80,Some more information regarding the HTML attributes like area controls would have been good. ,"{'inform': ['information'], 'html': ['HTML'], 'area control': ['area controls']}"
81,Very well structured course.,{'cours': ['course']}
82,This was a great class. The professor did a great job breaking down concepts with concrete examples and assignments. ,"{'class': ['class'], 'professor': ['professor'], 'job': ['job'], 'concept': ['concepts'], 'exampl': ['examples'], 'assign': ['assignments']}"
83,Very useful,{}
84,"It was very good, I could have a good understanding about the course.","{'understand': ['understanding'], 'cours': ['course']}"
85,Best course!!!,{'cours': ['course']}
86,It was great! A great start.,{'start': ['start']}
87,It is a very useful course for beginners. I strongly recommend it !,"{'cours': ['course'], 'beginn': ['beginners']}"
88,The course is full of fun. I like the interesting assignment and I learned a lot from doing by myself and reviewing other students' work. I also got feedback from my classmates which helped me a lot.,"{'cours': ['course'], 'fun': ['fun'], 'assign': ['assignment'], 'lot': ['lot'], 'student': ['students'], 'work': ['work'], 'feedback': ['feedback'], 'classmat': ['classmates']}"
89,The course content is very backward and needs to be updated though the quiz and project parts were very good and I enjoyed completing the course. ,"{'cours content': ['course content'], 'project': ['project'], 'quiz part': ['quiz parts'], 'cours': ['course']}"
90,Javascript course content can be increased,{'javascript cours content': ['Javascript course content']}
91,Very helpful and awesome.!!,{}
92,The great course!,{'cours': ['course']}
93,The course is very informative. The topics discussed are precise and the tutor was very nice to help us understand the concepts easily.,"{'cours': ['course'], 'topic': ['topics'], 'tutor': ['tutor'], 'concept': ['concepts']}"
94,Excellent course,{'cours': ['course']}
95,This is probably the best thing that I have decided to do in the last 10 years. Coming across Coursera and the offered University courses is a great thing to enhance your abilities for finding new opportunities out there. I'm looking forward to successful completion of the rest of the courses as well. Thank you for the great opportunity again Vancho,"{'thing': ['thing'], 'year': ['years'], 'coursera': ['Coursera'], 'univers cours': ['University courses'], 'abil': ['abilities'], 'opportun': ['opportunities', 'opportunity'], 'complet': ['completion'], 'rest': ['rest'], 'cours': ['courses']}"
96,"While not very in depth regarding HTML and CSS, this course gives a nice skim over the HTML and CSS aspects. Regarding JavaScript, this course is the best introduction I've done so far. I would definitely recommend this course for anyone looking to fill in gaps in their base knowledge of HTML, CSS and JavaScript","{'depth': ['depth'], 'html': ['HTML'], 'css': ['CSS'], 'cours': ['course'], 'skim': ['skim'], 'html aspect': ['HTML aspects'], 'javascript': ['JavaScript'], 'introduct': ['introduction'], 'anyon': ['anyone'], 'gap': ['gaps'], 'base knowledg': ['base knowledge']}"
97,"I love this course! Firstly, professor's accent is so clear and I can understand 100% what he is talking. Additionally, I like the short video per point - which keeps me concentrate within a few minutes. It is a kind of very efficient instruction design. Last but not least, the assignment design is great, not too hard nor too much. I can practice what I have learnt and what I need to know in doing these assignments. In a word, professor demonstrated fairly high teaching capability and left me a very good impression of HKUST. I would highly recommend this course to my friends who are interested in learning web technologies! ","{'cours': ['course'], 'professor': ['professor'], 'accent': ['accent'], '%': ['%'], 'video': ['video'], 'point': ['point'], 'minut': ['minutes'], 'kind': ['kind'], 'instruct design': ['instruction design'], 'assign design': ['assignment design'], 'assign': ['assignments'], 'word': ['word'], 'teach capabl': ['teaching capability'], 'impress': ['impression'], 'hkust': ['HKUST'], 'friend': ['friends'], 'web technolog': ['web technologies']}"
98,Nice course! Easy to understand and practice,"{'cours': ['course'], 'easi': ['Easy']}"
99,"Good course and congratulations to Professor David.I recommend it to anyone who wants to learn more about html, css and js.","{'cours': ['course'], 'congratul': ['congratulations'], 'professor david.i': ['Professor David.I'], 'anyon': ['anyone'], 'html': ['html'], 'css': ['css'], 'js': ['js']}"
100,"Very progressive and efficient learning. Each week's assessment gives enough challenge to be able to make progress, while being fun and interesting.","{'learn': ['learning'], 'week': ['week'], 'assess': ['assessment'], 'progress': ['progress'], 'fun': ['fun']}"
101,"Very nice intro course for learning the basics of web programming, thank you to Dr. Rossiter and The Hong Kong University of Science and Technology for making this course available to students worldwide.","{'intro cours': ['intro course'], 'basic': ['basics'], 'web program': ['web programming'], 'dr. rossit': ['Dr. Rossiter'], 'hong kong univers': ['Hong Kong University'], 'scienc': ['Science'], 'technolog': ['Technology'], 'cours': ['course'], 'student': ['students']}"
102,Awesome Course. Good to go . ,{'cours': ['Course']}
103,This course is really good. I enjoyed this course a lot.,"{'cours': ['course'], 'lot': ['lot']}"
104,A good course for a beginner level.,"{'cours': ['course'], 'beginn level': ['beginner level']}"
105,It is too basic.,{}
106,"Just got my certificate today, One of the best course out there to start from basic. little bit fast hence have to read lots of resources from other media like W3school.com. other then that its the best course to start with in web development.","{'certif': ['certificate'], 'cours': ['course'], 'bit': ['bit'], 'lot': ['lots'], 'resourc': ['resources'], 'media': ['media'], 'w3school.com': ['W3school.com'], 'web develop': ['web development']}"
107,It is very old technique of teaching,"{'techniqu': ['technique'], 'teach': ['teaching']}"
108,"Was challenging and Educative, really sad that I could not finish all the courses on this bundle, thanks David Coursera,Rossiter, and Every other person that help put this up","{'cours': ['courses'], 'thank': ['thanks'], 'david coursera': ['David Coursera'], 'rossit': ['Rossiter'], 'person': ['person']}"
109,Excellent course!,{'cours': ['course']}
110,E,{}
111, The course gave good basic knowledge of html and javascript ,"{'cours': ['course'], 'knowledg': ['knowledge'], 'html': ['html'], 'javascript': ['javascript']}"
112,the courses are well structured ,{'cours': ['courses']}
113,"The course is very instructive but the student should be prepared to do some considerable research on their own as well! The assignments can be challenging for beginners but, if you get through them, you'll have learned a lot!","{'cours': ['course'], 'student': ['student'], 'research': ['research'], 'assign': ['assignments'], 'beginn': ['beginners'], 'lot': ['lot']}"
114,i like how the teacher explain all html and css tags and how they work this course is very helpful thanks ,"{'teacher': ['teacher'], 'css': ['css'], 'html tag': ['html tags'], 'cours': ['course'], 'thank': ['thanks']}"
115,"A very well-structured course. Offers a very good introduction to HTML, CSS and JavaScript. Didn't take me a long time to complete, but still came out with a lot of knowledge about the subject matter. Recommended for any beginner. PS The weekly assignments are really fun to do!","{'cours': ['course'], 'introduct': ['introduction'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'time': ['time'], 'lot': ['lot'], 'knowledg': ['knowledge'], 'matter': ['matter'], 'beginn': ['beginner'], 'ps the assign': ['PS The assignments'], 'fun': ['fun']}"
116,As a beginner course this is good. Everything is illustrated with examples but most of them are classroom type examples which help in understanding but have limited use in commercial applications. AS a startup course for these subjects this is really good.,"{'beginn cours': ['beginner course'], 'everyth': ['Everything'], 'exampl': ['examples'], 'classroom type exampl': ['classroom type examples'], 'understand': ['understanding'], 'use': ['use'], 'applic': ['applications'], 'startup cours': ['startup course'], 'subject': ['subjects']}"
117,super cool,{'cool': ['cool']}
118,great,{}
119,Course is pretty good for Learning,"{'cours': ['Course'], 'learn': ['Learning']}"
120,"Excellent course and I really enjoyed the learning process I had been guiding through these weeks. This is a great entry level course for people like me who have few knowledge about HTML, CSS and JavaScript. The professor went through each concepts explicitly. Some concepts in JavaScript can be tricky for students without a CS background, but this course really makes things easier to understand. There are some small challenging in assignments, but it's still a great opportunity to transform all those concepts to my knowledge and experiences. ","{'cours': ['course'], 'learn process': ['learning process'], 'week': ['weeks'], 'entri level cours': ['entry level course'], 'peopl': ['people'], 'knowledg': ['knowledge'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'professor': ['professor'], 'concept': ['concepts'], 'student': ['students'], 'background': ['background'], 'thing': ['things'], 'assign': ['assignments'], 'opportun': ['opportunity'], 'experi': ['experiences']}"
121,Nice Explanations and Assignments... Worth the time and money... D,"{'explan': ['Explanations'], 'assign': ['Assignments'], 'worth': ['Worth'], 'time': ['time'], 'money': ['money']}"
122,Very complete course to learn every single aspect of HTML5.,"{'cours': ['course'], 'aspect': ['aspect'], 'html5': ['HTML5']}"
123,Good coursework,{'coursework': ['coursework']}
124,This course was really fun and you'll learn a lot ,"{'cours': ['course'], 'fun': ['fun'], 'lot': ['lot']}"
125,The course content is very good and easy to understand ,{'cours content': ['course content']}
126,good,{}
127,Very good course. Recommend,{'cours': ['course']}
128,"i really liked the course, it was very clear and helped me a lot","{'cours': ['course'], 'lot': ['lot']}"
129,tThis course is extremely good. The videos are all self explanatory and need no extra reference Even the idea given altogether is enough for a beginner ,"{'tthis cours': ['tThis course'], 'video': ['videos'], 'refer': ['reference'], 'idea': ['idea'], 'beginn': ['beginner']}"
130,"Excellent course. Great videos, very useful assignments and to the point. Thanks to the instructor for wonderful videos and staff for the support.","{'cours': ['course'], 'video': ['videos'], 'assign': ['assignments'], 'point': ['point'], 'thank': ['Thanks'], 'instructor': ['instructor'], 'staff': ['staff'], 'support': ['support']}"
131,its amazing,{}
132,Good!,{}
133,The tutorials are good. ,{'tutori': ['tutorials']}
134,Grate course,{'grate cours': ['Grate course']}
135,"I'm only in the first week,the course content audio, video, pdf files are so helping, the course easy to understand and well structured.I really like this course","{'week': ['week'], 'cours content audio': ['course content audio'], 'video': ['video'], 'pdf file': ['pdf files'], 'cours': ['course'], 'structured.i': ['structured.I']}"
136,"It was good. The professor teaches well, but I think course went a little bit fast. Also I had some issues with audio. Above all, it was good.","{'professor': ['professor'], 'cours': ['course'], 'bit': ['bit'], 'issu': ['issues'], 'audio': ['audio']}"
137,Good to learn,{}
138,A great course. I've learned a lot from it.,"{'cours': ['course'], 'lot': ['lot']}"
139,Very in depth and detailed course!,"{'depth': ['depth'], 'cours': ['course']}"
140,I took the course to update myself on HTML5 and get the fundamentals of JS. I think for people with no development experience can be a little bit confusing as some of the concepts are explained very superficial.,"{'cours': ['course'], 'html5': ['HTML5'], 'fundament': ['fundamentals'], 'js': ['JS'], 'peopl': ['people'], 'develop experi': ['development experience'], 'bit': ['bit'], 'concept': ['concepts']}"
141,Excellent course. The teacher is very thorough and explains in details.,"{'cours': ['course'], 'teacher': ['teacher'], 'detail': ['details']}"
142,An awesome package that would be found useful and engaging for those who really want to acquire knowledge and skills in full stack web development. The Prof. has done a really nice job in putting these together.,"{'packag': ['package'], 'knowledg': ['knowledge'], 'skill': ['skills'], 'web develop': ['web development'], 'prof.': ['Prof.'], 'job': ['job']}"
143,Nice course. Helped me learn a lot.,"{'cours': ['course'], 'lot': ['lot']}"
144,Very good! I will continue my lessons!,{'lesson': ['lessons']}
145,"Coursera is a good platform to learn new technologies, assignments are useful to learn problem solving skills","{'coursera': ['Coursera'], 'platform': ['platform'], 'technolog': ['technologies'], 'assign': ['assignments'], 'problem': ['problem'], 'skill': ['skills']}"
146,Good for beginners !!!!!!,{'beginn': ['beginners']}
147,Very comprehensive and fruitful.,{}
148,best course ever i could even teach this to anyone else and david roister is my faviourite teacher and honk kong universty of scince and technology in my favourite universty and i am just 10 ,"{'cours': ['course'], 'anyon': ['anyone'], 'david roister': ['david roister'], 'teacher': ['teacher'], 'honk kong universti': ['honk kong universty'], 'scinc': ['scince'], 'technolog': ['technology']}"
149,"Although not in deep, this course provides the basics for learning JavaScript, HTML and CSS in a confortable way. Teacher David Rossiter is great explaining the basics and also the language is easy to understand even for those not very used to eanglish language.","{'cours': ['course'], 'basic': ['basics'], 'javascript': ['JavaScript'], 'html': ['HTML'], 'css': ['CSS'], 'way': ['way'], 'teacher david rossit': ['Teacher David Rossiter'], 'languag': ['language']}"
150,Excellent course well suited for beginners but raising their level fast,"{'cours': ['course'], 'beginn': ['beginners'], 'level': ['level']}"
151,"Excellent course designed , examples are very simple and understandable ","{'cours': ['course'], 'exampl': ['examples']}"
152,The professor clearly explains the basis of these technologies.,"{'professor': ['professor'], 'basi': ['basis'], 'technolog': ['technologies']}"
153,"Very interesting for beginners. Is very hands on focus, not much theory and is focus on the most used commands, leaving the deep knowledge for other courses.","{'beginn': ['beginners'], 'hand': ['hands'], 'focus': ['focus'], 'theori': ['theory'], 'command': ['commands'], 'knowledg': ['knowledge'], 'cours': ['courses']}"
154,This course is just Awesome and the way it teaches you is priceless. Must have course ,"{'cours': ['course'], 'way': ['way']}"
155,"I like and enjoy this subjects , and let me think and learn a lot from it ","{'subject': ['subjects'], 'lot': ['lot']}"
156,"it was a great opportunity learning here, we are grateful to you all for such an amazing work","{'opportun learn': ['opportunity learning'], 'work': ['work']}"
157,"Highly Recommended Course For Learning the Core part of HTML , CSS and JavaScript ","{'cours': ['Course'], 'learn': ['Learning'], 'core part': ['Core part'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
158,"I feel this course offers great exposure to the basics of the fundamental web development technologies- HTML, CSS and JS. It sets solid foundation and generates enthusiasm in learner's mind to explore more further.","{'cours': ['course'], 'exposur': ['exposure'], 'basic': ['basics'], 'web develop technolog': ['web development technologies'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS'], 'foundat': ['foundation'], 'enthusiasm': ['enthusiasm'], 'learner': ['learner'], 'mind': ['mind']}"
159,This course was the best option to get started in the web development,"{'cours': ['course'], 'option': ['option'], 'web develop': ['web development']}"
160,"I would say it was very quick over-viewed and extremely informative course! However, I would recommend not to stop on this and look up for more on HTML, CSS and JS.","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS']}"
161,Great course!!!,{'cours': ['course']}
162,Excellent introductory course into website development.,"{'cours': ['course'], 'websit develop': ['website development']}"
163,Great course,{'cours': ['course']}
164,"It's a great course to know the basic thing in HTML,CSS and JS","{'cours': ['course'], 'thing': ['thing'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS']}"
165,very bad demonstration,{'demonstr': ['demonstration']}
166,very beneficial! helped me learn a lot!!,{'lot': ['lot']}
167,Bad video quality.,{'qualiti': ['quality']}
168,I recommend this course 100%,"{'cours': ['course'], '%': ['%']}"
169,"Very nice crash course in HTML, Javascript and CSS","{'crash cours': ['crash course'], 'html': ['HTML'], 'javascript': ['Javascript'], 'css': ['CSS']}"
170,Very clear and well organized! Thank you!,{}
171,I think the course needs more in-depth details. The course contains very good amount of examples that really offer a useful guide for practical javascript.,"{'cours': ['course'], 'detail': ['details'], 'amount': ['amount'], 'exampl': ['examples'], 'guid': ['guide'], 'javascript': ['javascript']}"
172,Very nice course for introduction,"{'cours': ['course'], 'introduct': ['introduction']}"
173,I love this course. The advisor explain everything clearly and the knowledge is very helpful.,"{'cours': ['course'], 'advisor': ['advisor'], 'everyth': ['everything'], 'knowledg': ['knowledge']}"
174,Excellent course!,{'cours': ['course']}
175,"The course is excellently taught by David and I learned a lot. Worth doing as a pre-cursor to any other, longer web design course you might be considering as it gives you the basics. My advice would be to take time with the lectures, download a html text editor and pause frequently to check the code yourself and make sure it works. It moves quickly, but there's a lot to be learned from pausing and trying it yourself. ","{'cours': ['course'], 'david': ['David'], 'lot': ['lot'], 'worth': ['Worth'], 'pre-cursor': ['pre-cursor'], 'web design cours': ['web design course'], 'basic': ['basics'], 'time': ['time'], 'html text editor': ['html text editor'], 'paus': ['pause'], 'code': ['code']}"
176,"The HTML, CSS and JavaScript course was well structured, challenging and interesting. The professor was excellent and I thank him and all the staff for a great course.","{'css': ['CSS'], 'javascript': ['JavaScript'], 'html cours': ['HTML course'], 'professor': ['professor'], 'staff': ['staff'], 'cours': ['course']}"
177,Very good! This course gives a good introduction to the main Web Development technologies.,"{'cours': ['course'], 'introduct': ['introduction'], 'web develop technolog': ['Web Development technologies']}"
178,Good course to start education. ,"{'cours': ['course'], 'educ': ['education']}"
179,Very good course. I learned about javascript and css,"{'cours': ['course'], 'javascript': ['javascript'], 'css': ['css']}"
180,I think it is perfect,{}
181,Great course! ,{'cours': ['course']}
182,Great Lesson!,{'lesson': ['Lesson']}
183,Learning a lot. Great course. Look forward to designing some full stack pages and apps.,"{'lot': ['lot'], 'cours': ['course'], 'page': ['pages'], 'app': ['apps']}"
184,no one is here for review my work ,"{'one': ['one'], 'review': ['review'], 'work': ['work']}"
185,nice,{}
186,Articlute and engaging instructor. nice and easy introduction for assignments. Awesome course!,"{'articlut': ['Articlute'], 'instructor': ['instructor'], 'introduct': ['introduction'], 'assign': ['assignments'], 'cours': ['course']}"
187,Lovely course,{'cours': ['course']}
188,very very good,{}
189,"Introduction to HTML, CSS and Javascript. Enough for you to get started in web-development. I cannot wait for the next specialization's course!","{'introduct': ['Introduction'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['Javascript'], 'web-develop': ['web-development'], 'special': ['specialization'], 'cours': ['course']}"
190,"content is good, lectures can be more user friendly","{'content': ['content'], 'user': ['user']}"
191,very useful course ,{'cours': ['course']}
192,awsome experience by this course.,"{'experi': ['experience'], 'cours': ['course']}"
193,Nice explanation,{'explan': ['explanation']}
194,This course is simply great. Easy to follow and entertaining!,"{'cours': ['course'], 'easi': ['Easy']}"
195,good,{}
196, I have learned a lot from this co,"{'lot': ['lot'], 'co': ['co']}"
197,Its good and fun,{'fun': ['fun']}
198,good,{}
199,this course was super boring and the video lasted so much time,"{'cours': ['course'], 'bore': ['boring'], 'video': ['video'], 'time': ['time']}"
200,Excellent launchpad for the rest of the modules.,"{'launchpad': ['launchpad'], 'rest': ['rest'], 'modul': ['modules']}"
201,Great course!,{'cours': ['course']}
202,VERY GOOD,{}
203,"Its my first coursera certification course ,Prof David taught us all the core concepts in a easy way with solid practical sessions All the quiz helps us to recall what we learn on those weeks Looking forward to learn more ","{'coursera certif cours': ['coursera certification course'], 'prof david': ['Prof David'], 'core concept': ['core concepts'], 'way': ['way'], 'session': ['sessions'], 'quiz': ['quiz'], 'week': ['weeks']}"
