,comment,target
191,I think this course was worth taking an I thoroughly enjoyed through every bit of the lessons.,"{'cours': ['course'], 'bit': ['bit'], 'lesson': ['lessons']}"
192,this course helped me to understand designing and usability,"{'cours': ['course'], 'usabl': ['usability']}"
193,"A totally new insights to security. Since I am a Software Engineer student this concepts are going to prove invaluable in my future tasks. Great tutor and Coursera support, love it.","{'insight': ['insights'], 'secur': ['security'], 'softwar engin student': ['Software Engineer student'], 'concept': ['concepts'], 'task': ['tasks'], 'tutor': ['tutor'], 'coursera support': ['Coursera support']}"
194,"This course have very little to do with actual security. Most of the time you will hear about how to design applications, and what is a good design policy.","{'cours': ['course'], 'secur': ['security'], 'time': ['time'], 'design polici': ['design policy']}"
195,"Very excellent course module for usable security, real time examples makes students understand easily.","{'cours modul': ['course module'], 'secur': ['security'], 'time exampl': ['time examples'], 'student': ['students']}"
196,It is one course which should done by each and every one who is using the computer as it talks about daily security problems and this course will let every one aware about how to keep there password and at what duration User should Change there password to keep there System Secure.,"{'cours': ['course'], 'comput': ['computer'], 'secur problem': ['security problems'], 'password': ['password'], 'durat user': ['duration User'], 'chang': ['Change'], 'system secur': ['System Secure']}"
197,"I like it, but i feel that sometimes need more examples o dynamic",{'exampl o dynam': ['examples o dynamic']}
198,Great insight about security and security system design.,"{'insight': ['insight'], 'secur': ['security'], 'secur system design': ['security system design']}"
199,Excellent Course. ,{'cours': ['Course']}
200,Found it very useful. The content is articulated very well and is substantiated with research work &amp; survey. This gives me a way to objectively assess system from security point of view,"{'content': ['content'], 'research work': ['research work'], 'survey': ['survey'], 'way': ['way'], 'system': ['system'], 'secur point': ['security point'], 'view': ['view']}"
201,Very useful content that can be used in our workplaces,"{'content': ['content'], 'workplac': ['workplaces']}"
202,"Great exposition of didactic and interactive readings and materials. I was not dissappointed, and as the course advanced, so did the difficulty, i happenned to have a base on the subject, but it was an enjoyable and sometimes funny learning experience.","{'exposit': ['exposition'], 'read': ['readings'], 'materi': ['materials'], 'cours': ['course'], 'difficulti': ['difficulty'], 'base': ['base'], 'subject': ['subject'], 'learn experi': ['learning experience']}"
203,Good interesting course. Good lecturer. But course shoud covet more information because it's a little bit easy. ,"{'cours': ['course'], 'lectur': ['lecturer'], 'cours shoud': ['course shoud'], 'inform': ['information'], 'bit': ['bit']}"
204,"This is a basic overview of security issues and user input for web sites, etc. It focuses on design, usability and other issues that affect how people interact with security log-in and other issues.It's a good foundation for looking at your or other's work and knowing the best way for the computer to interact with a user. ","{'overview': ['overview'], 'secur issu': ['security issues'], 'user input': ['user input'], 'web site': ['web sites'], 'design': ['design'], 'usabl': ['usability'], 'issu': ['issues'], 'peopl': ['people'], 'secur log-in': ['security log-in'], 'issues.it': ['issues.It'], 'foundat': ['foundation'], 'work': ['work'], 'way': ['way'], 'comput': ['computer'], 'user': ['user']}"
205,"this course is cool but not hard enough i think, it should cover more materials and it should be harder. ","{'cours': ['course'], 'materi': ['materials']}"
206,"I think this was a very well-thought out course. In my opinion, it was well presented, contained very useful information, was accessible to someone with a limited background in cybersecurity, and used plenty of real examples to back-up its claims. An area that could use improvement is testing some of the quizzes provided questions that seemed hard to follow, particularly the choose ","{'cours': ['course'], 'opinion': ['opinion'], 'inform': ['information'], 'someon': ['someone'], 'background': ['background'], 'cybersecur': ['cybersecurity'], 'plenti': ['plenty'], 'exampl': ['examples'], 'area': ['area'], 'improv': ['improvement'], 'quizz': ['quizzes'], 'question': ['questions']}"
207,Interesting topics and some very good case studies. But overall I found the course a little repetitive and lacking technical depth.,"{'topic': ['topics'], 'case studi': ['case studies'], 'cours': ['course'], 'depth': ['depth']}"
208,"Good introduction to the general security of UX design and experience. Remember this is just the start. Not too technical or difficult, quite easy to be honest. ","{'introduct': ['introduction'], 'secur': ['security'], 'ux design': ['UX design'], 'experi': ['experience']}"
209," Despite not being very fond of areas such as human-computer interaction, I found this course to be well-presented and useful. Definitely a necessity for anyone planning on building secure software. ","{'area': ['areas'], 'interact': ['interaction'], 'cours': ['course'], 'necess': ['necessity'], 'anyon plan': ['anyone planning'], 'build softwar': ['building software']}"
210,"Great course, with really well-explained and interesting classes. A minor problem was the audio issues, but nothing that would hinder your learning.","{'cours': ['course'], 'class': ['classes'], 'problem': ['problem'], 'issu': ['issues'], 'noth': ['nothing'], 'learn': ['learning']}"
211,Informative and the reading material for the week helped a lot ,"{'read materi': ['reading material'], 'week': ['week'], 'lot': ['lot']}"
212,"I'm not a cyber professional, but I deal with a lot of security issues just as a part of the job. I'm also researching new hardware methods for cyber security systems. I found aspects of this course to be useful to me. Enjoyed the ","{'lot': ['lot'], 'secur issu': ['security issues'], 'part': ['part'], 'job': ['job'], 'hardwar method': ['hardware methods'], 'cyber secur system': ['cyber security systems'], 'aspect': ['aspects'], 'cours': ['course']}"
213,I really learned so much from this course,{'cours': ['course']}
214,Very interesting and a different approach to make security acceptable to users. Currnet technology allow that,"{'approach': ['approach'], 'secur': ['security'], 'user': ['users']}"
215,Clear and professional!,{}
216,Very informative! ,{}
217,A really good course in usable security. A little more of assignments would have been better,"{'cours': ['course'], 'secur': ['security'], 'assign': ['assignments']}"
218,Very good need more good content like this. ,"{'need': ['need'], 'content': ['content']}"
219,"Very clear and organized, I will certainly make use of what I learned when writing programs or designing software.","{'use': ['use'], 'program': ['programs'], 'softwar': ['software']}"
220,Great course and interesting. ,{'cours': ['course']}
221,"iTS Okay. a few things seem a bit hokey. the interviews etc. But overall, not too bad. Good learning points.But will I pay for this. NO. Mainly b c its hard to translate it in to a tangible value. No employer will say, OH, you took this class. Let me give you a job or promotion or more money...","{'it': ['iTS'], 'thing': ['things'], 'bit': ['bit'], 'learn points.but': ['learning points.But'], 'valu': ['value'], 'class': ['class'], 'job': ['job'], 'promot': ['promotion'], 'money': ['money']}"
222,"Videos with guest speakers were unhelpful. Also, quizzes were not accurate and poorly written questions. ","{'video': ['Videos'], 'guest speaker': ['guest speakers'], 'quizz': ['quizzes'], 'question': ['questions']}"
223,"very helpful course , and it is help us to improve our knowledge and skills ","{'cours': ['course'], 'knowledg': ['knowledge'], 'skill': ['skills']}"
224,"Thank you! I have learned a lot through the course, in a fun and easy way. ","{'lot': ['lot'], 'cours': ['course'], 'fun': ['fun'], 'way': ['way']}"
225,"OK, but not really in-depth. Still has useful pointers, but they could be summarized on an A4 sheet.",{'pointer': ['pointers']}
226,"Awesome. I am genuinely exited that I actually took and finished this course. Great content, actionable and at some moments, eye opener.I totally recommend it.","{'cours': ['course'], 'content': ['content'], 'eye opener.i': ['eye opener.I']}"
227,Great course with a easy way yo learn about Usable Security.,"{'cours': ['course'], 'way': ['way'], 'yo': ['yo'], 'secur': ['Security']}"
228,Excellent and useful lecture,{'lectur': ['lecture']}
