,comment,target
175,I can tell the tutors spent time on preparing the course. This is the most well-organized coursera course I took. ,"{'tutor': ['tutors'], 'time': ['time'], 'cours': ['course'], 'coursera cours': ['coursera course']}"
176,"Truly exceptional course for any beginner who wants to learn data structures from the basics. Everything is explained in detail. Loved learning things like asymptotic notations, calculating rate of growth of an algorithm. Also I liked the way the pseudo code is presented in the class made complex algorithms too easy. ","{'cours': ['course'], 'beginn': ['beginner'], 'data structur': ['data structures'], 'basic': ['basics'], 'everyth': ['Everything'], 'detail': ['detail'], 'thing': ['things'], 'notat': ['notations'], 'algorithm': ['algorithm', 'algorithms'], 'way': ['way'], 'pseudo code': ['pseudo code'], 'class': ['class']}"
177,"Are you good at data structures ? If not, this will be the best course to start with. You learn the data structure and implement right away in your project assigment. Very practical.","{'data structur': ['data structures', 'data structure'], 'cours': ['course']}"
178,Great one,{}
179,What l learn is how cool is data structure and how useful in real world.,"{'data structur': ['data structure'], 'world': ['world']}"
180,Thank you,{}
181,Cool ,{}
182,"This is a great course. If you ever feared like me about implementations of linked-list, trees, tries, you should definitely join this! It would make these things much simpler!!!","{'cours': ['course'], 'implement': ['implementations'], 'tree': ['trees'], 'thing': ['things']}"
183,Really good course.,{'cours': ['course']}
184,"Great stuff! Don't give up on the first assignment, the rest are more easier...","{'stuff': ['stuff'], 'assign': ['assignment'], 'rest': ['rest']}"
185,"The instructors were engaging and most charming in the videos.Most suitable for programming learners taking the step from beginner to intermediate level. The material was divided into fun bite-sized videos, quizzes, and assignments; but still thorough with the details that were necessary.","{'instructor': ['instructors'], 'videos.most': ['videos.Most'], 'learner': ['learners'], 'step': ['step'], 'beginn': ['beginner'], 'level': ['level'], 'materi': ['material'], 'fun video': ['fun videos'], 'quizz': ['quizzes'], 'assign': ['assignments'], 'detail': ['details']}"
186,"The course curriculum is well designed and teaches students the basic data structures needed to be a successful software engineer. The project is good, and the weekly assignments are challenging. ","{'student': ['students'], 'data structur': ['data structures'], 'softwar engin': ['software engineer'], 'project': ['project'], 'assign': ['assignments']}"
187,but more depth is required ,{'depth': ['depth']}
188,"I liked everything about this course the theory, the programming assignments, the consistency and clarity in explaining complex things. The material was structured, well-organized, valuable and helpful. I really liked the lecturers. Mia Minnes, Leo Porter and Christine Alvarado are the ones of the best I've seen in my whole life! A Huge Thank You for your hard work and your strong dedication to what you do!","{'everyth': ['everything'], 'cours': ['course'], 'theori': ['theory'], 'program assign': ['programming assignments'], 'thing': ['things'], 'materi': ['material'], 'lectur': ['lecturers'], 'mia minn': ['Mia Minnes'], 'leo porter': ['Leo Porter'], 'christin alvarado': ['Christine Alvarado'], 'one': ['ones'], 'life': ['life'], 'work': ['work'], 'dedic': ['dedication']}"
189,A great and comprehensive course. It was well organized and carefully incorporated the user.,{'cours': ['course']}
190,Promising one!!!,{'!!': ['!!']}
191,worth taking,{}
192,Learned a lot of useful ideas specially how to implement your own data structure efficiently.,"{'lot': ['lot'], 'idea': ['ideas'], 'data structur': ['data structure']}"
193,"As all your coursers, great! I have learnt a lot!","{'courser': ['coursers'], 'lot': ['lot']}"
194,Loved it. The assignments were fun to solve.,"{'assign': ['assignments'], 'fun': ['fun']}"
195,Fun and very interesting,{'fun': ['Fun']}
196,Not difficult course but teaches you much about Java,"{'cours': ['course'], 'java': ['Java']}"
197,The data structures are basic in this course. But I loved working on the project. I had first hand experience on how to use Java to code these structures and I think this will help me a lot in the future. The course is well designed and I would recommend it to anybody who wants to learn Basic Data Structures with Java well.,"{'data structur': ['data structures'], 'cours': ['course'], 'project': ['project'], 'hand experi': ['hand experience'], 'java': ['Java'], 'structur': ['structures'], 'lot': ['lot'], 'futur': ['future'], 'anybodi': ['anybody'], 'basic data': ['Basic Data']}"
198,The content that has been showed through this course is enough balanced and sufficient to help learners around the world like me to understand clearly Data Structures with java and also for with the other programming languages.,"{'content': ['content'], 'cours': ['course'], 'learner': ['learners'], 'world': ['world'], 'data structur': ['Data Structures'], 'java': ['java'], 'program languag': ['programming languages']}"
199,Amazing course! Very clear explanation of data structures and some basic algorithms. Very good preparation for the interviews. The only drawback is that the lecture slides are not available for downloading. ,"{'cours': ['course'], 'explan': ['explanation'], 'data structur': ['data structures'], 'algorithm': ['algorithms'], 'prepar': ['preparation'], 'interview': ['interviews'], 'drawback': ['drawback'], 'lectur slide': ['lecture slides']}"
200,great!!!!!!,{'!!!!!': ['!!!!!']}
201,"This is an excellent course with super awesome syllabus. It is taught in an engaging manner, with quizzes. It could have been more improved by adding in-video quiz.","{'cours': ['course'], 'syllabus': ['syllabus'], 'manner': ['manner'], 'quizz': ['quizzes'], 'quiz': ['quiz']}"
202,Great course! Interesting and challenging tasks - all of them very well prepared. Definitely worth recommending!,"{'cours': ['course'], 'task': ['tasks']}"
203,Excellent course!,{'cours': ['course']}
204,Perfect!,{}
205,Interesting approach of core and support tracks! Great content.,"{'approach': ['approach'], 'core track': ['core tracks'], 'content': ['content']}"
206,This courser deserves 10 stars and not just 5. I hoped that the team have started the series from the very beginning as to replicate the course 8A. I am perfering their style than from the very short Duke's course.Still Many topics to come from this extremely successful teamthanksAhmed ,"{'courser': ['courser'], 'star': ['stars'], 'team': ['team'], 'seri': ['series'], 'style': ['style'], 'duke': ['Duke'], 'course.stil topic': ['course.Still topics'], 'teamthanksahm': ['teamthanksAhmed']}"
207,wonderful PA!,{'pa': ['PA']}
208,This course is really useful for people who want to learn basic knowledge about data structure and performance.,"{'cours': ['course'], 'peopl': ['people'], 'knowledg': ['knowledge'], 'data structur': ['data structure'], 'perform': ['performance']}"
209,"A lot of very useful information. A perfect course for people familiar with the basics of java, and certainly a good continuation of the first course in the specialisation.","{'lot': ['lot'], 'inform': ['information'], 'cours': ['course'], 'peopl': ['people'], 'basic': ['basics'], 'java': ['java'], 'continu': ['continuation'], 'specialis': ['specialisation']}"
210,"Very good, graded practical way to learn the fundamentals of data structures. Another great value course from UCSD.","{'way': ['way'], 'fundament': ['fundamentals'], 'data structur': ['data structures'], 'valu cours': ['value course'], 'ucsd': ['UCSD']}"
211,"Although I learned Java before, I never used it after second year of university. It has been 2 years and this series are good refreshing courses","{'java': ['Java'], 'year': ['years', 'year'], 'univers': ['university'], 'seri': ['series'], 'cours': ['courses']}"
212,Loved it,{}
213,great!,{}
214,Great course. Very clear explanations for java data structures and interesting projects. Thanks UCSD.,"{'cours': ['course'], 'explan': ['explanations'], 'java data structur': ['java data structures'], 'project': ['projects'], 'thank ucsd': ['Thanks UCSD']}"
215,"Excellent course! I truly recommend this course. Christine Alvarado, Mia Minnes and Leo Porter have created a great course on performance and data structures. You get to learn about regular expressions, Big-O notation and searching data structures such as trees and tries. I especially enjoyed the programming assignments that Christine, Mia and Leo had prepared for us, fascinating real life examples.","{'cours': ['course'], 'christin alvarado': ['Christine Alvarado'], 'mia minn': ['Mia Minnes'], 'leo porter': ['Leo Porter'], 'perform': ['performance'], 'data structur': ['data structures'], 'express': ['expressions'], 'big-o notat': ['Big-O notation'], 'tree': ['trees'], 'program assign': ['programming assignments'], 'christin': ['Christine'], 'mia': ['Mia'], 'life exampl': ['life examples']}"
216,This is one of the most comprehensive and engaging computer science courses I ever took. The content is well explained and very useful. The idea of working on a real-world project and finishing it is what made this course really great. You will have more to show off than a grade after you finish this course!,"{'comput scienc cours': ['computer science courses'], 'content': ['content'], 'idea': ['idea'], 'project': ['project'], 'cours': ['course']}"
217,Well-structured course with great content. ,"{'cours': ['course'], 'content': ['content']}"
218,Well organized course. I loved the content and the real world assignments in the course. Thank you to all the 3 trainers.,"{'cours': ['course'], 'content': ['content'], 'world assign': ['world assignments'], 'trainer': ['trainers']}"
219,"I love the course, good explanation of basics in Java.... NEEDED","{'cours': ['course'], 'explan': ['explanation'], 'basic': ['basics'], 'java': ['Java']}"
220,very good course for data structure,"{'cours': ['course'], 'data structur': ['data structure']}"
221,Great course!,{'cours': ['course']}
222,GOOD COURSE,{'cours': ['COURSE']}
223,Great Course To revise your knowledge on data strutures!,"{'cours': ['Course'], 'knowledg': ['knowledge'], 'data strutur': ['data strutures']}"
224,Really loved the course and how every aspect covered was related to a real word application. It is an awesome start to learn the basics about data structures and algorithms in order to move to more advanced topics.,"{'cours': ['course'], 'aspect': ['aspect'], 'word applic': ['word application'], 'start': ['start'], 'basic': ['basics'], 'data structur': ['data structures'], 'algorithm': ['algorithms'], 'topic': ['topics']}"
225,Course is very well organized with solid projects. ,"{'cours': ['Course'], 'project': ['projects']}"
226,"A very good course for beginners , people having prior knowledge about data structures might found it a bit easy , anyways the projects were fun and was course was worth taking","{'cours': ['course'], 'beginn': ['beginners'], 'peopl': ['people'], 'knowledg': ['knowledge'], 'data structur': ['data structures'], 'bit': ['bit'], 'project': ['projects'], 'fun': ['fun']}"
227,Such a wonderful course! It will help you walk through a challenging path to learn java.,"{'cours': ['course'], 'path': ['path'], 'java': ['java']}"
228,"The materials are interesting, but the course can become better if the instructors discuss more about stacks, queues and trees","{'materi': ['materials'], 'cours': ['course'], 'instructor': ['instructors'], 'stack': ['stacks'], 'queue': ['queues'], 'tree': ['trees']}"
229,Rebalance of the content could make the course even better. There were too many topics at week 4. Tries should be discussed in another week. The example code in the main at week 5 was a very good idea. Similar solution would make the understanding better during the other weeks.,"{'content': ['content'], 'cours': ['course'], 'topic': ['topics'], 'week': ['weeks', 'week'], 'exampl code': ['example code'], 'idea': ['idea'], 'solut': ['solution'], 'understand': ['understanding']}"
230,"I usually do not review courses, but this is far better than my expensive college java classes. I can not express enough my gratitude for the great quality putted into this program by the instructors. Thank so much for presenting the course in easy, challenge but fun way. you guys are the best ","{'cours': ['courses', 'course'], 'colleg java class': ['college java classes'], 'gratitud': ['gratitude'], 'qualiti': ['quality'], 'program': ['program'], 'instructor': ['instructors'], 'challeng': ['challenge'], 'fun way': ['fun way'], 'guy': ['guys']}"
231,This was another outstanding course. I will review what I've learned because everything was useful.,"{'cours': ['course'], 'everyth': ['everything']}"
232,Great course!,{'cours': ['course']}
233,Super awesome! I wish I had taken this earlier in my job search. It makes a lot of the algorithms you find in tech interviews super intuitive.,"{'super': ['Super'], 'lot': ['lot'], 'algorithm': ['algorithms'], 'tech interview': ['tech interviews']}"
234,Great review of data structures,"{'review': ['review'], 'data structur': ['data structures']}"
235,Again the explanation and representation was good.3.5-4 stars for some Data Structures and their performance. Few basic ideas and introduction about the gui of the project would make it 5stars. ,"{'explan': ['explanation'], 'represent': ['representation'], 'star': ['stars'], 'data structur': ['Data Structures'], 'perform': ['performance'], 'idea': ['ideas'], 'introduct': ['introduction'], 'gui': ['gui'], 'project': ['project'], '5star': ['5stars']}"
236,very Good,{}
237,"It's really well made, everyone who took this course should be very proud of the program they made during those weeks.","{'everyon': ['everyone'], 'cours': ['course'], 'program': ['program'], 'week': ['weeks']}"
238,Really good to learn and implement data structures and algorithms through project,"{'data structur': ['data structures'], 'algorithm': ['algorithms'], 'project': ['project']}"
239,Thank you.,{}
240,Too much information in the StarterCode t,"{'inform': ['information'], 'startercod t': ['StarterCode t']}"
241,Good one. Nicely paced. Necessary challenge included..,{'challeng': ['challenge']}
242,Best online course I have taken to date.,"{'cours': ['course'], 'date': ['date']}"
243,Covers basics well. The video lectures are easy and simple to understand. Liked the assignments and they covered the learned content well. ,"{'basic': ['basics'], 'video': ['video'], 'assign': ['assignments'], 'content': ['content']}"
244,"Brilliant course. Learnt a lot about Data Structures like Trees, Tries, HashMaps etc. The best part was implementing the back-end for the text-editor project. Highly recommend it.","{'cours': ['course'], 'lot': ['lot'], 'data structur': ['Data Structures'], 'tree': ['Trees'], 'part': ['part'], 'text-editor project': ['text-editor project']}"
245,"Great course overall. Excellent, well compiled set of lectures and assignments.","{'cours': ['course'], 'set': ['set'], 'assign': ['assignments']}"
246,It was amazing,{}
247,"Amazing course, I learnt so much about interesting data structures and gained a new understanding of how important it is to choose the right data structure for a specific purpose.","{'cours': ['course'], 'data structur': ['data structures', 'data structure'], 'understand': ['understanding'], 'purpos': ['purpose']}"
248,Could be more challenging. But I really enjoyed the course!!! Highly recommended for anyone who wants to learn java and data structures.,"{'cours': ['course'], 'anyon': ['anyone'], 'data': ['data'], 'java structur': ['java structures']}"
249,"Very good course, I learned a lot!","{'cours': ['course'], 'lot': ['lot']}"
250,Excellent Course. This includes useful Data Structures. The Programming assignments are helpful. The instructors have done well to explain the concepts clearly.,"{'cours': ['Course'], 'data structur': ['Data Structures'], 'program assign': ['Programming assignments'], 'instructor': ['instructors'], 'concept': ['concepts']}"
251,5 start course,{'start cours': ['start course']}
252,"wonderful course, most beautiful is the application","{'cours': ['course'], 'applic': ['application']}"
253, Good course! ,{'cours': ['course']}
254,"It was really a very good course, you can learn many data structures and its implementations along with programing assignments and quizes which are quite challenging. The idea of concept challenge was awesome. You could learn performing efficiency of the algorithms, benchmarking, linked lists trees hashmaps and other data structures. ","{'cours': ['course'], 'data structur': ['data structures'], 'implement': ['implementations'], 'assign': ['assignments'], 'quiz': ['quizes'], 'idea': ['idea'], 'concept challeng': ['concept challenge'], 'effici': ['efficiency'], 'algorithm': ['algorithms'], 'list tree hashmap': ['lists trees hashmaps']}"
255,"Fantastic, enjoying and challenging.",{}
256,"good course,i get much knowledges about java","{'cours': ['course'], 'knowledg': ['knowledges'], 'java': ['java']}"
257,Thanks,{'thank': ['Thanks']}
258,Excellent course continuing the tradition set from the first in the sequence. ,"{'cours': ['course'], 'tradit': ['tradition'], 'sequenc': ['sequence']}"
259,"The course gives you understanding of basic data structures, how they implemented and show their usage in real life. ","{'cours': ['course'], 'understand': ['understanding'], 'data structur': ['data structures'], 'life': ['life']}"
260,"Wow, I learned way beyond expectations!",{'way': ['way']}
261,Never know anything about Data Structure before this course and it changes everything!!! a MUST for any CS student or professional.,"{'anyth': ['anything'], 'data structur': ['Data Structure'], 'cours': ['course'], 'everyth': ['everything'], 'student': ['student'], 'profession': ['professional']}"
262,A very good course. Sets a very strong base in data structures.,"{'cours': ['course'], 'set': ['Sets'], 'base': ['base'], 'data structur': ['data structures']}"
263,Great course,{'cours': ['course']}
264,"Super easy and practical way of leraning the basic data structures, and some other important CS topics.","{'super way': ['Super way'], 'data structur': ['data structures'], 'cs topic': ['CS topics']}"
265,"Great course to introduce intermediate level data structures to the person learning Java. I have previously used these structures in other languages, but this was a good way to knock the rust off my Java skills and update myself on Java implementations. Instructors are great!","{'cours': ['course'], 'level data structur': ['level data structures'], 'person': ['person'], 'java': ['Java'], 'structur': ['structures'], 'languag': ['languages'], 'way': ['way'], 'rust': ['rust'], 'java skill': ['Java skills'], 'java implement': ['Java implementations'], 'instructor': ['Instructors']}"
266,Great course!,{'cours': ['course']}
267,Well Done - I enjoyed these key concepts and how they were put across. Also the testing methods are pretty good. ,"{'concept': ['concepts'], 'test method': ['testing methods']}"
268,The concepts introduced and the application of concepts in problems is very good.,"{'concept': ['concepts'], 'applic': ['application'], 'problem': ['problems']}"
269,Perfect course for intro of data structure,"{'perfect cours': ['Perfect course'], 'intro': ['intro'], 'data structur': ['data structure']}"
270,I really liked this. Learnt a lot in java. Would have been a 5 start had it included some more optional assignments that appear in competitive programming contests like ACM-ICPC.,"{'lot': ['lot'], 'java': ['java'], 'start': ['start'], 'assign': ['assignments'], 'program contest': ['programming contests'], 'acm-icpc': ['ACM-ICPC']}"
271,Really interesting projects,{'project': ['projects']}
272,Good course about algorithms.,"{'cours': ['course'], 'algorithm': ['algorithms']}"
273,Very good course containing interesting and fun projects! Professors' explanations make the topics easy to understand.,"{'cours': ['course'], 'fun': ['fun'], 'project': ['projects'], 'professor': ['Professors'], 'explan': ['explanations'], 'topic': ['topics']}"
274,It's great that this specialization now get autoGrading for projects. It could be better if the Content Quiz is more challenging.,"{'special': ['specialization'], 'project': ['projects'], 'content quiz': ['Content Quiz']}"
275,Very perfect course.,{'cours': ['course']}
276,Very good series for learning Java and OO Principles. The big application approach is very interesting as we can see the whole picture even when we know little yet. The interviews with software engineers are very enlightening.,"{'seri': ['series'], 'oo': ['OO'], 'java principl': ['Java Principles'], 'applic approach': ['application approach'], 'pictur': ['picture'], 'interview': ['interviews'], 'softwar engin': ['software engineers']}"
277, Great ,{}
278,Great course! Big thanks!!!!!,"{'cours': ['course'], 'thank': ['thanks']}"
279,Great course! I learned a lot in very little time.,"{'cours': ['course'], 'lot': ['lot'], 'time': ['time']}"
280,Loved it Best MOOC specialization i have attended. Thanks a lot!!!,"{'mooc special': ['MOOC specialization'], 'thank': ['Thanks'], 'lot !!': ['lot !!']}"
281,"The lectures, assignments, and projects all encourage you to learn about how to design and use optimal search algorithms for text-based applications. I especially value how the discussions present the material in way that is relatively easy to see how it relates to search routines in general. My only complaint is that the instructions do not inform you about the constraints that the online grader implicitly imposes on you. This unfortunately meant that I was not able to submit code with further optimizations that I came up with.","{'assign': ['assignments'], 'project': ['projects'], 'search algorithm': ['search algorithms'], 'applic': ['applications'], 'discuss': ['discussions'], 'materi': ['material'], 'way': ['way'], 'complaint': ['complaint'], 'instruct': ['instructions'], 'constraint': ['constraints'], 'grader': ['grader'], 'code': ['code'], 'optim': ['optimizations']}"
282,I recommend this course to all beginners programmers,"{'cours': ['course'], 'beginn programm': ['beginners programmers']}"
283," A very useful and instructive course. The difficult abstract ideas are explained very clear way. You learn the basic theory, learn to develop understading why and where use a specific Data Structure and the porjects and examples are real world problem.I am very happy that i had found this course and finished it. Thanks a lot","{'cours': ['course'], 'idea': ['ideas'], 'way': ['way'], 'theori': ['theory'], 'data structur': ['Data Structure'], 'porject': ['porjects'], 'exampl': ['examples'], 'world problem.i': ['world problem.I'], 'thank': ['Thanks'], 'lot': ['lot']}"
284,"Introductory course to data structures. The lectures are good, however the assignments are too much guided. Sometimes you can get it done without actually understanding what is going on.","{'cours': ['course'], 'data structur': ['data structures'], 'assign': ['assignments']}"
285,A very good course. The concepts are common and basic but the projects are fun and useful.,"{'cours': ['course'], 'concept': ['concepts'], 'project': ['projects'], 'fun': ['fun']}"
286,What i really enjoyed in this courser is that I learned how to measure and discuss the performance of a software.,"{'courser': ['courser'], 'perform': ['performance'], 'softwar': ['software']}"
287,Here I had a good introduction to regular expressions also I like the design of the project.,"{'introduct': ['introduction'], 'express': ['expressions'], 'design': ['design'], 'project': ['project']}"
288,Excellent specialization,{'special': ['specialization']}
289,Great course. I learnt a lot about data structures and Java in general. ,"{'cours': ['course'], 'lot': ['lot'], 'data structur': ['data structures'], 'java': ['Java']}"
290,"Presented in an easy to understand format, videos are short which helps keep focus, assignments are well prepared which keeps student on the learning material. This course really helped me understand things more clearly.disclaimer I have previously enrolled in Algorithms Part I from Princeton ","{'format': ['format'], 'video': ['videos'], 'focus': ['focus'], 'assign': ['assignments'], 'student': ['student'], 'learn materi': ['learning material'], 'cours': ['course'], 'thing': ['things'], 'clearly.disclaim': ['clearly.disclaimer']}"
291,Really liked this course! It tested my patience and logic....I am glad that I am finally been able to complete this with flying colors ...Will take some break before the advanced data structure though! until then .,"{'cours': ['course'], 'patienc': ['patience'], 'logic': ['logic'], 'color': ['colors'], 'break': ['break'], 'data structur': ['data structure']}"
292,"Very nice intermediate course in Java and Data Structures, highly recommended.","{'cours': ['course'], 'java': ['Java'], 'data structur': ['Data Structures']}"
293,"Great class. I hope to take more advanced classes with you guys, if possible. Will you a series on complexity theory, dynamic programming etc?","{'class': ['classes', 'class'], 'guy': ['guys'], 'seri': ['series'], 'complex theori': ['complexity theory'], 'program etc': ['programming etc']}"
294,"Awesome! Excellent methodology and contents! It goes to the point. Assignments are cool and help to understand the concepts. Perhaps, I found it a little bit easy, but this is also good because I can adapt my tight schedule to follow the deadlines while also remain motivated. ;- ","{'methodolog': ['methodology'], 'content': ['contents'], 'point': ['point'], 'assign': ['Assignments'], 'concept': ['concepts'], 'bit': ['bit'], 'schedul': ['schedule']}"
295,Was a good course for data structures and a good overview of Big O notation,"{'cours': ['course'], 'data structur': ['data structures'], 'overview': ['overview'], 'o notat': ['O notation']}"
296,"I learned useful thinks about the Data structures like lists, and trees.","{'data structur': ['Data structures'], 'list': ['lists'], 'tree': ['trees']}"
297,Perfectly designed..,{}
298,Loved it,{}
299,Such a nice course on Data Structures. Whats stands out is the simple explanation and assignments thats solves real world problem.,"{'cours': ['course'], 'data structur': ['Data Structures'], 'explan': ['explanation'], 'assign that': ['assignments thats'], 'world problem': ['world problem']}"
300,Great course,{'cours': ['course']}
301,Very good ,{}
302,very cool,{}
303,Good course to understand the basics of data structures and performance of different data structure implementations,"{'cours': ['course'], 'basic': ['basics'], 'data structur': ['data structures'], 'perform': ['performance'], 'data structur implement': ['data structure implementations']}"
304,Great course to refresh my memory on data structure that I haven't been thought about after graduating from college. ,"{'cours': ['course'], 'memori': ['memory'], 'data structur': ['data structure']}"
305,"Very challenging, but totally rewarding and worth the effot!",{'effot': ['effot']}
306,Very good Course. The assignments were fairly challenging and required 3-5 hours per assignment.The instructors were really good. This was the first course on Coursera which I fully completed. I liked working with a large software project as part of the assignments.,"{'cours': ['Course', 'course'], 'assign': ['assignments'], 'hour': ['hours'], 'assignment.th instructor': ['assignment.The instructors'], 'coursera': ['Coursera'], 'softwar project': ['software project'], 'part': ['part']}"
307,"great course, but the assignments are somewhat easy....","{'cours': ['course'], 'assign': ['assignments']}"
308,"I really liked this course and the way it was taught. Although I am a CS major, I really learnt a lot of other stuff from this course apart from learning the core content of Data Structures.","{'cours': ['course'], 'way': ['way'], 'lot': ['lot'], 'stuff': ['stuff'], 'core content': ['core content'], 'data structur': ['Data Structures']}"
309,"Excellent course, packed full of information - A MUST for anyone who is learning the Java programming language. Lots of effort has gone into this course and is very well structured clearly defining topics week by week.","{'cours': ['course'], 'inform': ['information'], 'anyon': ['anyone'], 'java program languag': ['Java programming language'], 'lot': ['Lots'], 'topic week': ['topics week'], 'week': ['week']}"
310,Amazing video lectures that help in understanding the concepts quickly. In video quizzes help make sure your thought process is right. But The assignments are way too simple if we follow all the steps provided. Assignments have to be more challenging. Surely 5 stars if they add more challenging assignments to this course.,"{'video': ['video'], 'help': ['help'], 'concept': ['concepts'], 'thought process': ['thought process'], 'assign': ['assignments', 'Assignments'], 'step': ['steps'], 'star': ['stars'], 'cours': ['course']}"
311,Great course! I have learned so much from testing design using JUnit on Eclipse to Algorithm big O evaluation. This course is really a delight especially due to the very cool project we built during the course.Thank you!,"{'cours': ['course'], 'test design': ['testing design'], 'junit': ['JUnit'], 'eclips': ['Eclipse'], 'algorithm o evalu': ['Algorithm O evaluation'], 'delight': ['delight'], 'project': ['project']}"
312,Excellent course!,{'cours': ['course']}
313,Interesting and practical course.,{'cours': ['course']}
314,Thanks a lot for great and interesting course.,"{'thank': ['Thanks'], 'lot': ['lot'], 'cours': ['course']}"
315,Very good lectures. ,{}
316,Great course.,{'cours': ['course']}
317,Best course on Data Structures with a very cool project to apply the concepts learned in this course.,"{'cours': ['course'], 'data structur': ['Data Structures'], 'project': ['project'], 'concept': ['concepts']}"
318,One of the better programming classes. Definitely recommended. ,{'program class': ['programming classes']}
319,"Truly exceptional course for any beginner who wants to learn data structures from the basics. Everything is explained in detail. Loved learning things like asymptotic notations, calculating rate of growth of an algorithm. Also I liked the way the pseudo code is presented in the class made complex algorithms too easy. ","{'cours': ['course'], 'beginn': ['beginner'], 'data structur': ['data structures'], 'basic': ['basics'], 'everyth': ['Everything'], 'detail': ['detail'], 'thing': ['things'], 'notat': ['notations'], 'algorithm': ['algorithm', 'algorithms'], 'way': ['way'], 'pseudo code': ['pseudo code'], 'class': ['class']}"
320,"Are you good at data structures ? If not, this will be the best course to start with. You learn the data structure and implement right away in your project assigment. Very practical.","{'data structur': ['data structures', 'data structure'], 'cours': ['course']}"
321,What l learn is how cool is data structure and how useful in real world.,"{'data structur': ['data structure'], 'world': ['world']}"
322,Thank you,{}
323,Cool ,{}
324,"This is a great course. If you ever feared like me about implementations of linked-list, trees, tries, you should definitely join this! It would make these things much simpler!!!","{'cours': ['course'], 'implement': ['implementations'], 'tree': ['trees'], 'thing': ['things']}"
325,"Great stuff! Don't give up on the first assignment, the rest are more easier...","{'stuff': ['stuff'], 'assign': ['assignment'], 'rest': ['rest']}"
326,"The instructors were engaging and most charming in the videos.Most suitable for programming learners taking the step from beginner to intermediate level. The material was divided into fun bite-sized videos, quizzes, and assignments; but still thorough with the details that were necessary.","{'instructor': ['instructors'], 'videos.most': ['videos.Most'], 'learner': ['learners'], 'step': ['step'], 'beginn': ['beginner'], 'level': ['level'], 'materi': ['material'], 'fun video': ['fun videos'], 'quizz': ['quizzes'], 'assign': ['assignments'], 'detail': ['details']}"
327,"The course curriculum is well designed and teaches students the basic data structures needed to be a successful software engineer. The project is good, and the weekly assignments are challenging. ","{'student': ['students'], 'data structur': ['data structures'], 'softwar engin': ['software engineer'], 'project': ['project'], 'assign': ['assignments']}"
328,"I liked everything about this course the theory, the programming assignments, the consistency and clarity in explaining complex things. The material was structured, well-organized, valuable and helpful. I really liked the lecturers. Mia Minnes, Leo Porter and Christine Alvarado are the ones of the best I've seen in my whole life! A Huge Thank You for your hard work and your strong dedication to what you do!","{'everyth': ['everything'], 'cours': ['course'], 'theori': ['theory'], 'program assign': ['programming assignments'], 'thing': ['things'], 'materi': ['material'], 'lectur': ['lecturers'], 'mia minn': ['Mia Minnes'], 'leo porter': ['Leo Porter'], 'christin alvarado': ['Christine Alvarado'], 'one': ['ones'], 'life': ['life'], 'work': ['work'], 'dedic': ['dedication']}"
329,A great and comprehensive course. It was well organized and carefully incorporated the user.,{'cours': ['course']}
330,worth taking,{}
331,Learned a lot of useful ideas specially how to implement your own data structure efficiently.,"{'lot': ['lot'], 'idea': ['ideas'], 'data structur': ['data structure']}"
332,"As all your coursers, great! I have learnt a lot!","{'courser': ['coursers'], 'lot': ['lot']}"
333,Loved it. The assignments were fun to solve.,"{'assign': ['assignments'], 'fun': ['fun']}"
334,Fun and very interesting,{'fun': ['Fun']}
335,Not difficult course but teaches you much about Java,"{'cours': ['course'], 'java': ['Java']}"
336,The data structures are basic in this course. But I loved working on the project. I had first hand experience on how to use Java to code these structures and I think this will help me a lot in the future. The course is well designed and I would recommend it to anybody who wants to learn Basic Data Structures with Java well.,"{'data structur': ['data structures'], 'cours': ['course'], 'project': ['project'], 'hand experi': ['hand experience'], 'java': ['Java'], 'structur': ['structures'], 'lot': ['lot'], 'futur': ['future'], 'anybodi': ['anybody'], 'basic data': ['Basic Data']}"
337,The content that has been showed through this course is enough balanced and sufficient to help learners around the world like me to understand clearly Data Structures with java and also for with the other programming languages.,"{'content': ['content'], 'cours': ['course'], 'learner': ['learners'], 'world': ['world'], 'data structur': ['Data Structures'], 'java': ['java'], 'program languag': ['programming languages']}"
338,Amazing course! Very clear explanation of data structures and some basic algorithms. Very good preparation for the interviews. The only drawback is that the lecture slides are not available for downloading. ,"{'cours': ['course'], 'explan': ['explanation'], 'data structur': ['data structures'], 'algorithm': ['algorithms'], 'prepar': ['preparation'], 'interview': ['interviews'], 'drawback': ['drawback'], 'lectur slide': ['lecture slides']}"
339,Great course! Interesting and challenging tasks - all of them very well prepared. Definitely worth recommending!,"{'cours': ['course'], 'task': ['tasks']}"
